ids,clsids,expect_college,expect_edu_raw,linking_idx,teacher_praise,teacher_talk,bonding_idx,ses_self,hukou_type,cog_score
1567,42,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,1971.0,1.0,29
1568,42,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-0.21236361799146622,1974.0,1.0,32
1569,42,1.0,8.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1974.0,1.0,33
1570,42,1.0,7.0,-2.4316829047682487,1.0,0.0,-0.21236361799146622,1967.0,0.0,29
1571,42,1.0,7.0,1.3860479617255104,2.3333333333333335,1.0,0.28736896291174746,0.0,1.0,21
1572,42,1.0,7.0,-0.41628239949106705,2.6666666666666665,0.0,0.7871015438149604,0.0,0.0,22
1573,42,1.0,9.0,1.1960380047306787,4.0,0.0,0.7871015438149604,1976.0,1.0,31
1574,42,0.0,6.0,1.3860479617255104,2.3333333333333335,1.0,-0.21236361799146622,1969.0,1.0,29
1575,42,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,-0.21236361799146622,1978.0,0.0,24
1576,42,1.0,10.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1975.0,0.0,21
1683,45,1.0,7.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,1.0,20
1684,45,1.0,7.0,2.192208163836383,3.0,1.0,-0.21236361799146622,1.0,0.0,20
1685,45,1.0,10.0,1.1960380047306787,4.0,0.0,0.7871015438149604,1976.0,0.0,18
1686,45,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,0.0,18
1687,45,0.0,2.0,1.1960380047306787,4.0,0.0,-0.7120961988946796,0.0,1.0,0
1688,45,0.0,5.0,0.389877802619806,3.3333333333333335,0.0,0.28736896291174746,4.0,1.0,11
1689,45,0.0,3.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,0.0,1.0,15
1690,45,0.0,5.0,1.1960380047306787,4.0,0.0,-0.21236361799146622,0.0,1.0,16
1691,45,0.0,4.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1977.0,1.0,0
1692,45,0.0,5.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,0.0,20
1693,45,0.0,4.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1996.0,1.0,12
1694,45,1.0,7.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,0.0,24
1695,45,1.0,8.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1.0,1.0,27
1698,45,0.0,3.0,3.401448467002692,4.0,1.0,1.286834124718174,1.0,0.0,24
1700,45,0.0,5.0,2.192208163836383,3.0,1.0,-0.21236361799146622,0.0,1.0,14
1701,45,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,0.0,23
1702,45,0.0,3.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,1.0,18
1703,45,0.0,6.0,2.192208163836383,3.0,1.0,0.28736896291174746,1976.0,1.0,19
1704,45,1.0,7.0,-0.013202298435630477,3.0,0.0,1.286834124718174,0.0,1.0,22
1705,45,1.0,7.0,1.1960380047306787,4.0,0.0,0.7871015438149604,1979.0,0.0,15
1706,45,0.0,5.0,-0.8193625005465031,2.3333333333333335,0.0,-0.21236361799146622,0.0,0.0,19
1707,45,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1974.0,1.0,16
1708,45,1.0,7.0,-1.2224426016019396,2.0,0.0,0.28736896291174746,1.0,1.0,15
1709,45,1.0,9.0,1.1960380047306787,4.0,0.0,1.286834124718174,1978.0,0.0,25
1710,45,0.0,5.0,-0.013202298435630477,3.0,0.0,2.7860318674278144,1973.0,1.0,19
1711,45,1.0,9.0,1.1960380047306787,4.0,0.0,2.7860318674278144,1975.0,1.0,26
1712,45,0.0,5.0,1.1960380047306787,4.0,0.0,0.7871015438149604,2.0,0.0,21
1713,45,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,0.0,19
1714,45,1.0,7.0,1.1960380047306787,4.0,0.0,1.286834124718174,1.0,0.0,17
1715,45,0.0,3.0,-0.013202298435630477,3.0,0.0,-0.7120961988946796,1977.0,1.0,20
1716,45,0.0,5.0,-2.028602803712812,1.3333333333333333,0.0,-0.21236361799146622,1.0,1.0,23
1717,45,0.0,5.0,-0.013202298435630477,3.0,0.0,-1.7115613607011066,1.0,1.0,23
1718,45,1.0,9.0,2.9983683659472558,3.6666666666666665,1.0,0.28736896291174746,1970.0,0.0,27
1719,45,1.0,7.0,2.192208163836383,3.0,1.0,0.28736896291174746,1976.0,1.0,28
1720,45,0.0,6.0,-0.8193625005465031,2.3333333333333335,0.0,-1.2118287797978933,1.0,1.0,9
1721,45,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,0.0,1.0,32
1722,45,1.0,7.0,1.1960380047306787,4.0,0.0,1.286834124718174,1975.0,1.0,23
1723,45,1.0,7.0,2.192208163836383,3.0,1.0,-0.21236361799146622,1.0,1.0,31
1724,45,1.0,7.0,1.3860479617255104,2.3333333333333335,1.0,-1.2118287797978933,1967.0,1.0,26
1725,45,1.0,7.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,1.0,23
1726,46,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-1.2118287797978933,1.0,0.0,28
1727,46,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,1.0,33
1728,46,0.0,5.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,0.0,1.0,34
1729,46,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1974.0,0.0,26
1730,46,1.0,7.0,2.192208163836383,3.0,1.0,2.286299286524601,0.0,1.0,20
1731,46,0.0,6.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,0.0,26
1732,46,1.0,8.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1.0,1.0,20
1733,46,1.0,9.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,0.0,18
1734,46,1.0,8.0,2.192208163836383,3.0,1.0,1.7865667056213879,0.0,0.0,24
1735,46,1.0,7.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,1.0,0.0,26
1736,46,1.0,7.0,2.192208163836383,3.0,1.0,-0.21236361799146622,1.0,0.0,26
1739,46,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,0.7871015438149604,0.0,0.0,29
1740,46,1.0,9.0,1.1960380047306787,4.0,0.0,1.286834124718174,1978.0,0.0,21
1741,46,1.0,9.0,1.1960380047306787,4.0,0.0,1.286834124718174,1.0,1.0,20
1742,46,1.0,7.0,1.1960380047306787,4.0,0.0,1.7865667056213879,0.0,0.0,10
1743,46,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,0.28736896291174746,1.0,0.0,30
1744,46,1.0,8.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1977.0,0.0,25
1745,46,0.0,6.0,1.1960380047306787,4.0,0.0,-0.21236361799146622,0.0,1.0,19
1746,46,0.0,6.0,-0.013202298435630477,3.0,0.0,1.286834124718174,0.0,0.0,19
1748,46,1.0,7.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,1.0,1.0,23
1749,46,1.0,7.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1974.0,1.0,19
1750,46,0.0,5.0,1.1960380047306787,4.0,0.0,2.7860318674278144,1.0,0.0,22
1751,46,0.0,6.0,1.1960380047306787,4.0,0.0,1.7865667056213879,0.0,1.0,28
1752,46,1.0,7.0,0.389877802619806,3.3333333333333335,0.0,1.286834124718174,0.0,0.0,29
1753,46,1.0,8.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,0.0,0.0,30
1754,46,0.0,5.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,1.0,0.0,22
1755,46,0.0,6.0,1.1960380047306787,4.0,0.0,2.7860318674278144,480.7837837837838,0.0,30
1756,46,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,-0.21236361799146622,1.0,0.0,21
1757,46,1.0,8.0,2.5952882648918196,3.3333333333333335,1.0,-0.7120961988946796,1977.0,1.0,24
1758,46,0.0,5.0,-0.41628239949106705,2.6666666666666665,0.0,1.286834124718174,1974.0,0.0,13
1759,46,1.0,10.0,1.1960380047306787,4.0,0.0,0.7871015438149604,0.0,1.0,23
1760,46,1.0,7.0,-0.41628239949106705,2.6666666666666665,0.0,0.28736896291174746,1.0,0.0,22
1761,46,1.0,7.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1.0,1.0,21
1762,46,0.0,5.0,-0.0491471642779142,2.3333333333333335,,1.286834124718174,1966.0,0.0,25
1763,46,0.0,5.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,0.0,14
1765,46,1.0,9.0,1.3860479617255104,2.3333333333333335,1.0,0.28736896291174746,1976.0,1.0,34
1766,46,0.0,5.0,-1.2224426016019396,2.0,0.0,1.286834124718174,1978.0,0.0,17
1807,49,0.0,6.0,-0.013202298435630477,3.0,0.0,-1.2118287797978933,3.0,1.0,21
1809,49,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1973.0,1.0,31
1810,49,0.0,6.0,2.192208163836383,3.0,1.0,0.7871015438149604,1977.0,0.0,29
1811,49,1.0,9.0,-0.22627244249623524,1.0,1.0,-1.7115613607011066,1.0,1.0,21
1812,49,1.0,8.0,3.401448467002692,4.0,1.0,0.28736896291174746,0.0,1.0,26
1813,49,1.0,9.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,1.0,29
1815,49,0.0,6.0,0.9829678606700738,2.0,1.0,0.7871015438149604,1979.0,1.0,32
1816,49,0.0,6.0,1.3860479617255104,2.3333333333333335,1.0,-0.21236361799146622,0.0,1.0,26
1817,49,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,-1.7115613607011066,1977.0,0.0,27
1818,49,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,1.0,30
1819,49,0.0,4.0,1.9662533409992675,4.0,,1.286834124718174,0.0,1.0,27
1820,49,0.0,5.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,0.0,32
1821,49,0.0,2.0,-0.013202298435630477,3.0,0.0,1.286834124718174,0.0,0.0,16
1822,49,1.0,8.0,-0.22627244249623524,1.0,1.0,-1.7115613607011066,1.0,1.0,28
1823,49,0.0,6.0,2.9983683659472558,3.6666666666666665,1.0,1.7865667056213879,0.0,1.0,26
1824,49,1.0,7.0,0.9829678606700738,2.0,1.0,0.28736896291174746,1971.0,1.0,28
1825,49,1.0,7.0,0.9829678606700738,2.0,1.0,0.28736896291174746,1977.0,1.0,30
1826,49,1.0,9.0,2.192208163836383,3.0,1.0,2.286299286524601,1976.0,1.0,25
1827,49,0.0,6.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,0.0,27
1828,49,0.0,3.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,1.0,20
1829,49,0.0,6.0,-0.41628239949106705,2.6666666666666665,0.0,0.28736896291174746,2.0,0.0,33
1831,49,0.0,2.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,1.0,28
1832,49,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,1977.0,0.0,26
1833,49,0.0,5.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,1.0,27
1834,49,1.0,9.0,3.401448467002692,4.0,1.0,1.286834124718174,1975.0,1.0,26
1835,49,0.0,6.0,3.401448467002692,4.0,1.0,2.7860318674278144,1974.0,1.0,17
1836,49,1.0,9.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,1.0,0.0,31
1837,49,0.0,5.0,2.5952882648918196,3.3333333333333335,1.0,-1.7115613607011066,0.0,0.0,27
1839,49,0.0,4.0,0.9829678606700738,2.0,1.0,1.286834124718174,0.0,1.0,20
1841,49,1.0,7.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,2.0,1.0,27
1842,49,1.0,7.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,1.0,29
1843,49,0.0,6.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,0.0,16
1844,49,0.0,5.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,1.0,1.0,29
1845,49,0.0,2.0,-1.625522702657376,1.6666666666666667,0.0,-0.21236361799146622,3.0,1.0,31
1846,49,0.0,6.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,0.0,16
1847,49,1.0,8.0,2.5952882648918196,3.3333333333333335,1.0,0.28736896291174746,0.0,0.0,23
1848,49,0.0,5.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,1.0,31
1849,49,1.0,8.0,1.1960380047306787,4.0,0.0,2.7860318674278144,0.0,1.0,30
1850,49,0.0,6.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,0.0,0.0,18
1851,49,1.0,7.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,0.0,1.0,28
1852,49,1.0,8.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,0.0,20
1853,49,1.0,9.0,2.192208163836383,3.0,1.0,1.286834124718174,1976.0,0.0,17
1854,50,0.0,3.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1.0,0.0,25
1855,50,1.0,10.0,-2.028602803712812,1.3333333333333333,0.0,-0.21236361799146622,1967.0,1.0,24
1856,50,0.0,6.0,0.9829678606700738,2.0,1.0,0.28736896291174746,0.0,0.0,25
1857,50,1.0,10.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,2.0,1.0,24
1858,50,1.0,7.0,1.3860479617255104,2.3333333333333335,1.0,-0.7120961988946796,0.0,1.0,27
1859,50,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,-1.2118287797978933,1.0,1.0,30
1860,50,1.0,7.0,1.3860479617255104,2.3333333333333335,1.0,0.28736896291174746,0.0,1.0,32
1861,50,0.0,6.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,1.0,0.0,25
1862,50,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1.0,1.0,25
1863,50,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.21236361799146622,0.0,0.0,24
1864,50,1.0,7.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,0.0,21
1865,50,1.0,9.0,1.3860479617255104,2.3333333333333335,1.0,-0.7120961988946796,2.0,0.0,31
1866,50,0.0,5.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,0.0,0.0,24
1867,50,0.0,6.0,2.192208163836383,3.0,1.0,1.286834124718174,1968.0,0.0,27
1868,50,0.0,3.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,0.0,24
1869,50,0.0,5.0,3.401448467002692,4.0,1.0,1.286834124718174,1978.0,1.0,26
1870,50,1.0,7.0,-0.013202298435630477,3.0,0.0,1.286834124718174,0.0,0.0,34
1871,50,0.0,3.0,0.5798877596146376,1.6666666666666667,1.0,0.28736896291174746,1997.0,0.0,11
1872,50,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,0.0,0.0,25
1873,50,0.0,5.0,-1.2224426016019396,2.0,0.0,0.28736896291174746,0.0,0.0,25
1874,50,0.0,5.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,0.0,27
1875,50,0.0,4.0,1.1960380047306787,4.0,0.0,1.7865667056213879,1.0,0.0,22
1876,50,0.0,2.0,1.1960380047306787,4.0,0.0,1.7865667056213879,0.0,0.0,26
1877,50,1.0,7.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,1.0,1.0,24
1878,50,0.0,4.0,3.401448467002692,4.0,1.0,-0.21236361799146622,2.0,1.0,26
1879,50,0.0,4.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,2.0,0.0,28
1880,50,0.0,3.0,-1.2224426016019396,2.0,0.0,0.28736896291174746,0.0,0.0,20
1881,50,0.0,5.0,1.5875880122532284,2.5,1.0,0.7871015438149604,0.0,0.0,22
1883,50,1.0,7.0,3.401448467002692,4.0,1.0,2.7860318674278144,1.0,0.0,21
1884,50,1.0,8.0,-0.8193625005465031,2.3333333333333335,0.0,0.7871015438149604,1.0,1.0,18
1885,50,1.0,7.0,-0.41628239949106705,2.6666666666666665,0.0,0.28736896291174746,230.4418604651163,0.0,30
1886,50,0.0,6.0,-0.013202298435630477,3.0,0.0,1.286834124718174,1.0,0.0,24
1887,50,1.0,7.0,1.1960380047306787,4.0,0.0,1.7865667056213879,0.0,0.0,24
1888,50,1.0,7.0,2.5952882648918196,3.3333333333333335,1.0,0.7871015438149604,0.0,0.0,21
1889,50,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,1.0,0.0,27
1891,50,1.0,8.0,2.192208163836383,3.0,1.0,0.28736896291174746,1.0,0.0,34
1892,50,1.0,7.0,2.9983683659472558,3.6666666666666665,1.0,-0.7120961988946796,0.0,1.0,30
1893,50,1.0,8.0,-0.41628239949106705,2.6666666666666665,0.0,-0.7120961988946796,2.0,0.0,32
1894,50,1.0,7.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,1974.0,1.0,24
1895,50,0.0,6.0,-0.41628239949106705,2.6666666666666665,0.0,-1.7115613607011066,1.0,0.0,23
1896,50,0.0,5.0,0.389877802619806,3.3333333333333335,0.0,1.7865667056213879,0.0,0.0,32
1897,50,1.0,7.0,-0.013202298435630477,3.0,0.0,0.28736896291174746,0.0,0.0,32
1898,50,1.0,7.0,-0.41628239949106705,2.6666666666666665,0.0,0.7871015438149604,2.0,1.0,28
1899,50,1.0,7.0,2.5952882648918196,3.3333333333333335,1.0,0.28736896291174746,0.0,0.0,25
1996,53,1.0,10.0,0.1768076585592011,1.3333333333333333,1.0,-1.7115613607011066,1.0,1.0,34
1997,53,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,0.28736896291174746,1976.0,1.0,31
1998,53,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,-0.21236361799146622,1976.0,0.0,30
1999,53,1.0,10.0,1.7891280627809465,2.6666666666666665,1.0,-0.7120961988946796,1.0,0.0,27
2000,53,1.0,7.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,0.0,0.0,29
2001,53,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,-0.7120961988946796,553.28,0.0,26
2002,53,1.0,7.0,2.192208163836383,3.0,1.0,-0.7120961988946796,1975.0,1.0,32
2003,53,1.0,7.0,3.401448467002692,4.0,1.0,1.7865667056213879,1.0,0.0,22
2004,53,1.0,8.0,0.7929579036752421,3.6666666666666665,0.0,0.28736896291174746,1974.0,0.0,32
2005,53,1.0,8.0,2.192208163836383,3.0,1.0,-0.7120961988946796,0.0,1.0,24
2006,53,0.0,4.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1.0,1.0,24
2007,53,1.0,9.0,2.5952882648918196,3.3333333333333335,1.0,0.7871015438149604,1.0,0.0,31
2008,53,1.0,7.0,2.192208163836383,3.0,1.0,-1.2118287797978933,0.0,1.0,31
2009,53,0.0,6.0,0.5798877596146376,1.6666666666666667,1.0,0.28736896291174746,2.0,1.0,17
2010,53,0.0,6.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,0.0,1.0,33
2011,53,0.0,6.0,3.401448467002692,4.0,1.0,1.286834124718174,1976.0,0.0,25
2012,53,0.0,4.0,-0.8193625005465031,2.3333333333333335,0.0,-0.21236361799146622,0.0,0.0,15
2013,53,1.0,8.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,0.0,1.0,28
2014,53,0.0,5.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,553.28,0.0,25
2015,53,1.0,10.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,0.0,22
2016,53,1.0,8.0,1.1960380047306787,4.0,0.0,-0.7120961988946796,1.0,0.0,32
2017,53,1.0,9.0,1.7891280627809465,2.6666666666666665,1.0,-0.21236361799146622,1971.0,0.0,31
2018,53,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1.0,1.0,27
2019,53,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,0.28736896291174746,1974.0,0.0,25
2020,53,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1972.0,0.0,23
2021,53,1.0,7.0,3.401448467002692,4.0,1.0,1.286834124718174,0.0,0.0,28
2022,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,1.0,14
2023,53,1.0,7.0,2.192208163836383,3.0,1.0,0.28736896291174746,1977.0,1.0,28
2024,53,0.0,5.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,1.0,30
2025,53,1.0,7.0,-0.22627244249623524,1.0,1.0,-1.7115613607011066,1969.0,0.0,22
2026,53,1.0,9.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,2.0,0.0,22
2027,53,1.0,8.0,-0.8193625005465031,2.3333333333333335,0.0,-0.21236361799146622,0.0,0.0,27
2028,53,1.0,8.0,0.9829678606700738,2.0,1.0,0.28736896291174746,0.0,1.0,32
2029,53,1.0,7.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,0.0,0.0,21
2030,53,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,0.0,31
2031,53,0.0,6.0,-0.41628239949106705,2.6666666666666665,0.0,0.7871015438149604,1976.0,0.0,26
2032,53,1.0,7.0,3.401448467002692,4.0,1.0,2.7860318674278144,1.0,0.0,28
2034,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,0.0,19
2035,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1974.0,1.0,25
2036,53,1.0,8.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,1976.0,1.0,25
2037,53,1.0,8.0,-0.013202298435630477,3.0,0.0,1.7865667056213879,0.0,0.0,32
2038,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,0.0,33
2039,53,0.0,2.0,-1.6614675684996598,1.0,,-0.7120961988946796,1.0,1.0,14
2040,53,1.0,7.0,-0.41628239949106705,2.6666666666666665,0.0,-0.21236361799146622,0.0,0.0,16
2041,53,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,-0.21236361799146622,0.0,0.0,27
2042,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,1.0,1.0,27
2043,53,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,0.0,30
2044,53,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,0.0,27
2045,53,1.0,7.0,-0.22627244249623524,1.0,1.0,-0.21236361799146622,1.0,1.0,27
2046,53,1.0,10.0,0.5798877596146376,1.6666666666666667,1.0,-0.21236361799146622,0.0,1.0,22
2047,53,1.0,7.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,1978.0,1.0,30
2048,54,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.7871015438149604,0.0,1.0,12
2049,54,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,0.0,32
2052,54,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,1.286834124718174,614.9777777777778,0.0,15
2054,54,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,1.0,31
2055,54,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,1.0,29
2056,54,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.21236361799146622,0.0,1.0,26
2057,54,1.0,9.0,1.1960380047306787,4.0,0.0,-1.2118287797978933,1971.0,1.0,35
2058,54,0.0,5.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,614.9777777777778,1.0,17
2059,54,0.0,6.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,2.0,0.0,33
2060,54,0.0,6.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,0.0,1.0,30
2062,54,0.0,6.0,1.3860479617255104,2.3333333333333335,1.0,-0.7120961988946796,0.0,1.0,32
2063,54,1.0,7.0,3.401448467002692,4.0,1.0,0.28736896291174746,1971.0,0.0,26
2065,54,0.0,5.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,0.0,1.0,20
2066,54,1.0,9.0,-0.41628239949106705,2.6666666666666665,0.0,0.7871015438149604,1978.0,0.0,33
2067,54,1.0,7.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,1.0,0.0,31
2068,54,0.0,6.0,0.1768076585592011,1.3333333333333333,1.0,-0.21236361799146622,1978.0,0.0,29
2069,54,0.0,6.0,-0.8193625005465031,2.3333333333333335,0.0,-0.7120961988946796,1975.0,1.0,25
2070,54,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,0.0,31
2071,54,0.0,4.0,-0.22627244249623524,1.0,1.0,-1.7115613607011066,1976.0,0.0,32
2072,54,1.0,7.0,1.3860479617255104,2.3333333333333335,1.0,1.286834124718174,1.0,0.0,30
2073,54,1.0,8.0,-0.013202298435630477,3.0,0.0,0.7871015438149604,0.0,0.0,34
2074,54,0.0,6.0,1.3860479617255104,2.3333333333333335,1.0,-0.7120961988946796,1975.0,1.0,30
2075,54,1.0,7.0,-0.8193625005465031,2.3333333333333335,0.0,-0.21236361799146622,1.0,0.0,21
2076,54,0.0,6.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,1978.0,0.0,31
2077,54,1.0,7.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,1977.0,1.0,28
2078,54,0.0,6.0,0.9829678606700738,2.0,1.0,0.28736896291174746,0.0,0.0,25
2079,54,1.0,10.0,-0.22627244249623524,1.0,1.0,-1.2118287797978933,0.0,0.0,32
2081,54,1.0,10.0,-0.013202298435630477,3.0,0.0,-0.7120961988946796,614.9777777777778,1.0,14
2082,54,1.0,8.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,0.0,29
2083,54,0.0,4.0,-0.8193625005465031,2.3333333333333335,0.0,0.7871015438149604,1.0,0.0,26
2084,54,1.0,8.0,-0.8193625005465031,2.3333333333333335,0.0,0.28736896291174746,1.0,0.0,19
2086,54,1.0,7.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,0.0,1.0,32
2087,54,1.0,8.0,2.192208163836383,3.0,1.0,0.7871015438149604,1978.0,0.0,32
2088,54,0.0,6.0,1.1960380047306787,4.0,0.0,1.286834124718174,1976.0,1.0,27
2089,54,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,-0.21236361799146622,1.0,0.0,32
2090,54,1.0,8.0,1.1960380047306787,4.0,0.0,2.7860318674278144,0.0,0.0,20
2091,54,1.0,10.0,1.3860479617255104,2.3333333333333335,1.0,-0.7120961988946796,0.0,1.0,34
2092,54,0.0,4.0,-0.41628239949106705,2.6666666666666665,0.0,0.28736896291174746,0.0,0.0,17
2093,54,0.0,6.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,1973.0,0.0,21
2094,54,0.0,5.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,1.0,0.0,24
2095,54,1.0,7.0,-0.013202298435630477,3.0,0.0,-0.21236361799146622,2.0,0.0,28
2096,54,1.0,8.0,2.192208163836383,3.0,1.0,1.7865667056213879,1.0,0.0,19
2193,57,1.0,7.0,-1.2224426016019396,2.0,0.0,1.286834124718174,1.0,1.0,18
2194,57,0.0,6.0,0.9829678606700738,2.0,1.0,-0.21236361799146622,1.0,0.0,25
2195,57,0.0,6.0,3.401448467002692,4.0,1.0,-0.7120961988946796,1.0,0.0,31
2196,57,1.0,10.0,-0.4522272653333507,2.0,,-0.21236361799146622,0.0,1.0,22
