ids,clsids,expect_college,expect_edu_raw,linking_idx,teacher_praise,teacher_talk,bonding_idx,hukou_type,cog_score,ses_self,ses_pca,ses_pca_group,parent_edu_max,family_econ,home_books,has_desk,has_computer
366,13,1.0,7.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,25,1971.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
368,13,0.0,6.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,1.0,24,1975.0,-2.131333509207034,0,4.0,1.0,3.0,0.0,0.0
369,13,0.0,6.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,0.0,20,0.0,2.430033158937597,1,6.0,4.0,5.0,1.0,0.0
370,13,1.0,9.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,30,1971.0,0.18355199648078707,0,6.0,2.0,3.0,1.0,0.0
371,13,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,0.0,21,1969.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
373,13,0.0,6.0,0.7570130378329584,3.0,,1.286834124718174,1.0,30,0.0,1.0653559765051417,1,3.0,3.0,5.0,1.0,0.0
375,13,1.0,8.0,1.196038004730679,4.0,0.0,0.2873689629117474,0.0,29,0.0,-0.057884604723263205,0,3.0,2.0,4.0,1.0,0.0
376,13,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,33,0.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
377,13,0.0,4.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,27,1281.85,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
378,13,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,27,1966.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
382,13,1.0,10.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,1.0,19,1972.0,0.6531828182388272,1,7.0,3.0,2.0,1.0,0.0
383,13,1.0,8.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,25,1977.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
384,13,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,17,1281.85,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
385,13,0.0,4.0,1.196038004730679,4.0,0.0,1.786566705621388,1.0,22,1973.0,1.0424401282648534,1,7.0,3.0,3.0,0.9565217391304348,0.0
387,13,0.0,4.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,20,1972.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
388,13,1.0,7.0,3.401448467002692,4.0,1.0,0.7871015438149604,0.0,22,0.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
389,13,0.0,6.0,1.196038004730679,4.0,0.0,0.2873689629117474,0.0,31,1977.0,2.2168765753902613,1,7.0,4.0,4.0,1.0,0.0
390,13,0.0,3.0,3.401448467002692,4.0,1.0,-1.7115613607011066,0.0,23,1281.85,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
391,13,0.0,5.0,2.59528826489182,3.333333333333333,1.0,-0.7120961988946796,0.0,27,1967.0,1.9886823548362713,1,9.0,3.0,4.0,1.0,0.0
392,13,1.0,7.0,1.196038004730679,4.0,0.0,2.7860318674278144,0.0,28,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
394,14,1.0,9.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,24,1965.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
395,14,0.0,6.0,1.7891280627809465,2.6666666666666665,1.0,-0.7120961988946796,0.0,29,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
396,14,0.0,3.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,19,1965.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
397,14,0.0,6.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,26,1.0,0.3976062082064196,1,2.0,3.0,4.0,1.0,0.0
398,14,0.0,3.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,27,1976.0,0.4258862258631341,1,6.0,3.0,2.0,1.0,0.0
399,14,1.0,7.0,1.196038004730679,4.0,0.0,2.286299286524601,0.0,21,1957.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
400,14,1.0,8.0,2.192208163836383,3.0,1.0,0.2873689629117474,0.0,31,986.8846153846154,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
401,14,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,0.2873689629117474,1.0,24,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
402,14,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,30,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
404,14,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,24,1969.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
405,14,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,28,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
408,14,1.0,8.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,26,0.0,-0.7455853087750987,0,4.0,3.0,3.0,1.0,1.0
409,14,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,17,1973.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
411,14,1.0,7.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,0.0,30,1.0,-1.4084217783273614,0,2.0,1.0,3.0,1.0,0.0
412,14,1.0,9.0,3.401448467002692,4.0,1.0,1.286834124718174,1.0,21,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
413,14,1.0,9.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,0,0.0,1.9904776111928644,1,3.0,5.0,4.0,1.0,0.0
414,14,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,30,2.0,-0.2765991100213189,0,4.214285714285714,3.0,4.0,0.0,0.0
415,14,1.0,8.0,1.196038004730679,4.0,0.0,2.7860318674278144,0.0,16,2001.0,0.8672370299644598,1,3.0,4.0,3.0,1.0,0.0
416,14,0.0,6.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,16,1.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
417,14,1.0,7.0,1.196038004730679,4.0,0.0,0.2873689629117474,0.0,28,1970.0,0.38256857119976573,1,3.0,2.0,5.0,1.0,0.0
419,14,1.0,7.0,2.59528826489182,3.333333333333333,1.0,-0.2123636179914662,0.0,28,0.0,-0.9728819011507917,0,3.0,3.0,3.0,1.0,1.0
421,14,1.0,7.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,26,1972.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
422,14,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,35,1970.0,1.9886823548362713,1,9.0,3.0,4.0,1.0,0.0
423,14,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,25,986.8846153846154,1.3076902058874886,1,3.0,4.0,4.0,1.0,0.0
424,14,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,21,986.8846153846154,-0.9728819011507917,0,3.0,3.0,3.0,1.0,1.0
425,14,0.0,6.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,22,1961.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
426,14,0.0,5.0,1.7891280627809465,2.6666666666666665,1.0,1.286834124718174,1.0,14,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
427,14,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.7871015438149604,1.0,28,0.0,1.0653559765051417,1,3.0,3.0,5.0,1.0,0.0
428,14,1.0,9.0,0.389877802619806,3.333333333333333,0.0,-1.2118287797978933,0.0,25,2000.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
454,17,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,23,1977.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
455,17,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,30,0.0,-0.09197554930473376,0,3.0,3.0,5.0,1.0,1.0
456,17,0.0,5.0,0.9829678606700738,2.0,1.0,1.286834124718174,1.0,14,1976.0,-1.200178493526485,0,2.0,3.0,3.0,1.0,1.0
457,17,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-1.7115613607011066,1.0,24,2.0,-2.6481533924207774,0,2.0,2.0,2.0,0.0,0.2631578947368421
458,17,0.0,6.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,16,1974.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
459,17,1.0,9.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,9,0.0,-2.4076144193950237,0,8.0,1.0,1.0,0.0,0.2631578947368421
460,17,0.0,5.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,14,0.0,0.32859738080573786,1,6.0,3.0,2.4705882352941178,1.0,0.2631578947368421
461,17,0.0,5.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,1.0,17,0.0,-0.5605644791086491,0,3.0,3.0,2.0,1.0,0.2631578947368421
462,17,1.0,10.0,-0.0132022984356304,3.0,0.0,2.7860318674278144,0.0,12,1964.0,-0.014566950059894833,0,6.0,3.0,1.0,1.0,0.0
463,17,0.0,3.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,1.0,23,1.0,-0.34740789556131346,0,2.0,3.0,3.0,1.0,0.2631578947368421
464,17,1.0,7.0,2.192208163836383,3.0,1.0,-1.2118287797978933,1.0,28,1972.0,-1.297616218816679,0,3.0,3.0,3.0,0.0,0.2631578947368421
465,17,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,27,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
466,17,1.0,8.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,1.0,25,0.0,-0.7314452999467413,0,6.0,3.0,2.0,1.0,1.0
467,17,1.0,9.0,-0.0132022984356304,3.0,0.0,-1.2118287797978933,1.0,20,1.0,-1.6556693064561676,0,3.0,2.0,3.0,1.0,1.0
468,17,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,1.0,16,1977.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
469,17,1.0,7.0,2.192208163836383,3.0,1.0,1.286834124718174,1.0,22,1.0,1.3076902058874886,1,3.0,4.0,4.0,1.0,0.0
470,17,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,29,1.0,-0.1201113031856203,0,3.0,3.0,3.0,1.0,0.2631578947368421
471,17,1.0,9.0,1.7891280627809465,2.6666666666666665,1.0,-0.2123636179914662,1.0,20,1.0,0.8672370299644598,1,3.0,4.0,3.0,1.0,0.0
472,17,0.0,6.0,2.998368365947256,3.6666666666666665,1.0,1.286834124718174,1.0,20,0.0,0.32034187273740866,1,3.0,3.0,4.0,1.0,0.2631578947368421
473,17,1.0,8.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,26,0.0,-0.6015864328612429,0,8.0,3.0,2.0,0.0,0.2631578947368421
474,17,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,1.0,22,1971.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
475,17,0.0,4.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,11,0.0,0.3776552724533063,1,4.0,4.0,4.0,1.0,1.0
476,17,1.0,7.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,21,0.0,0.8672370299644598,1,3.0,4.0,3.0,1.0,0.0
477,17,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,-0.2123636179914662,1.0,30,0.0,-1.9111016527127471,0,2.0,2.0,1.0,1.0,0.2631578947368421
478,17,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,25,0.0,-0.1201113031856203,0,3.0,3.0,3.0,1.0,0.2631578947368421
479,17,1.0,9.0,0.5798877596146376,1.6666666666666667,1.0,-1.7115613607011066,1.0,19,1973.0,-2.101258235193726,0,2.0,3.0,1.0,0.0,0.0
480,17,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,21,0.0,-0.48330014363963814,0,2.0,3.0,2.0,1.0,0.0
481,17,0.0,1.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,10,1.0,-1.297616218816679,0,3.0,3.0,3.0,0.0,0.2631578947368421
482,17,0.0,5.0,2.192208163836383,3.0,1.0,1.286834124718174,1.0,0,1974.0,-0.1201113031856203,0,3.0,3.0,3.0,1.0,0.2631578947368421
483,17,1.0,9.0,3.401448467002692,4.0,1.0,1.286834124718174,0.0,28,1966.0,-2.178522570662737,0,3.0,3.0,1.0,0.0,0.2631578947368421
484,17,1.0,10.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,27,1977.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
485,17,0.0,6.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,17,1.0,0.42678385404143093,1,3.0,4.0,2.0,1.0,0.0
486,17,1.0,7.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,27,1.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
487,17,0.0,2.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,12,1972.0,-1.9804036241220553,0,3.0,2.0,3.0,0.0,0.2631578947368421
490,18,1.0,7.0,0.389877802619806,3.333333333333333,0.0,1.286834124718174,1.0,12,1977.0,-0.008438962975895461,0,3.0,3.0,3.0,1.0,0.16666666666666666
491,18,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,12,608.0769230769231,-0.5384621062205891,0,5.0,3.0,3.0,0.0,0.0
493,18,0.0,2.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,0.0,19,1979.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
494,18,0.0,5.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,0.0,22,0.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
495,18,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-1.7115613607011066,1.0,20,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
496,18,1.0,8.0,0.5798877596146376,1.6666666666666667,1.0,-0.2123636179914662,1.0,28,1973.0,0.43201421294713355,1,3.0,3.0,4.0,1.0,0.16666666666666666
498,18,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,-0.2123636179914662,1.0,26,608.0769230769231,-0.5384621062205891,0,5.0,3.0,3.0,0.0,0.0
499,18,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,27,1.0,1.549126807091539,1,6.0,4.0,3.0,1.0,0.0
500,18,1.0,9.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,0.0,17,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
501,18,0.0,6.0,-0.2262724424962352,1.0,1.0,-1.2118287797978933,0.0,17,1976.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
503,18,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,0.0,17,1.0,0.5899142278223456,1,6.0,3.0,5.0,1.0,1.0
504,18,1.0,7.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,1.0,23,608.0769230769231,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
505,18,0.0,6.0,1.196038004730679,4.0,0.0,2.7860318674278144,1.0,8,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
506,18,0.0,3.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,22,1.0,-0.7597253176034559,0,2.0,3.0,4.0,1.0,1.0
507,18,0.0,6.0,-0.416282399491067,2.6666666666666665,0.0,-0.2123636179914662,1.0,27,1.0,-0.4488921388989243,0,3.0,3.0,2.0,1.0,0.16666666666666666
508,18,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,-1.7115613607011066,1.0,15,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
509,18,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,14,0.0,-1.6263970545299833,0,3.0,3.0,2.0,0.0,0.16666666666666666
511,18,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,21,0.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
512,18,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,13,1976.0,-0.9930552909719751,0,3.0,3.0,3.0,0.0,0.0
514,18,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,20,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
516,18,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,19,0.0,-3.7140805739332845,0,3.0,2.0,1.0,0.0,1.0
517,18,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,19,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
518,18,0.0,6.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,1.0,15,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
519,18,0.0,6.0,-0.2262724424962352,1.0,1.0,0.2873689629117474,0.0,26,1966.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
520,18,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-1.7115613607011066,1.0,16,1977.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
522,18,1.0,7.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,1.0,22,1.0,-0.6912263682812715,0,3.0,2.0,3.0,1.0,0.16666666666666666
523,18,0.0,2.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,22,1.0,-2.0961224823791964,0,3.0,2.0,2.0,1.0,1.0
525,18,1.0,8.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,25,1976.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
595,21,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,0.2873689629117474,0.0,26,1975.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
596,21,0.0,6.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,27,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
597,21,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,0.0,28,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
598,21,0.0,5.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,29,1976.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
599,21,1.0,7.0,2.192208163836383,3.0,1.0,0.2873689629117474,0.0,14,2001.0,0.14946105189931655,0,6.0,3.0,4.0,1.0,1.0
600,21,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,1.0,17,1976.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
601,21,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,0.0,24,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
602,21,0.0,5.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,11,1977.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
603,21,0.0,3.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,0.0,17,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
604,21,1.0,7.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,29,1977.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
605,21,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,18,1.0,0.1503586800776132,0,3.0,4.0,4.0,1.0,1.0
606,21,1.0,10.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,30,1.0,0.8672370299644598,1,3.0,4.0,3.0,1.0,0.0
607,21,0.0,6.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,21,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
608,21,0.0,6.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,14,0.0,0.5829711467613719,1,5.0,3.0,3.0,0.9523809523809523,0.0
609,21,1.0,8.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,23,1.0,-1.099531446265137,0,3.0,2.0,2.0,1.0,0.1388888888888889
610,21,0.0,5.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,16,1.0,-0.6590782703421083,0,3.0,2.0,3.0,1.0,0.1388888888888889
611,21,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,25,1973.0,2.2168765753902613,1,7.0,4.0,4.0,1.0,0.0
612,21,0.0,5.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,30,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
613,21,1.0,9.0,-0.416282399491067,2.6666666666666665,0.0,-1.2118287797978933,1.0,26,1975.0,1.8138018563120981,1,7.0,3.0,5.0,1.0,0.1388888888888889
614,21,0.0,3.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,0.0,15,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
615,21,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,17,0.0,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
616,21,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,20,1972.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
618,21,1.0,7.0,3.401448467002692,4.0,1.0,2.7860318674278144,0.0,0,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
619,21,0.0,6.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,26,0.0,0.18355199648078707,0,6.0,2.0,3.0,1.0,0.0
620,21,1.0,8.0,1.3860479617255104,2.333333333333333,1.0,1.286834124718174,0.0,26,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
621,21,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,0.7871015438149604,0.0,29,1975.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
622,21,0.0,6.0,-0.4522272653333507,2.0,,0.2873689629117474,0.0,20,544.05,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
623,21,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,0.0,0,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
624,21,1.0,10.0,0.9829678606700738,2.0,1.0,0.2873689629117474,0.0,21,544.05,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
625,21,1.0,10.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,16,0.0,-0.7123919923719246,0,7.0,1.0,2.0,1.0,0.0
626,21,0.0,6.0,3.401448467002692,4.0,1.0,2.7860318674278144,0.0,7,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
627,21,0.0,4.0,0.5798877596146376,1.6666666666666667,1.0,-0.7120961988946796,1.0,18,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
629,21,1.0,9.0,2.192208163836383,3.0,1.0,-0.2123636179914662,0.0,10,0.0,-0.04284696771660945,0,2.0,3.0,3.0,1.0,0.0
630,21,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-0.2123636179914662,0.0,28,0.0,1.3076902058874886,1,3.0,4.0,4.0,1.0,0.0
631,21,0.0,6.0,-0.8193625005465031,2.333333333333333,0.0,2.286299286524601,0.0,15,0.0,0.023709134963267733,0,3.0,3.0,3.0,1.0,0.1388888888888889
632,21,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,11,544.05,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
633,21,1.0,9.0,1.196038004730679,4.0,0.0,2.7860318674278144,1.0,5,1.0,1.0736850584087425,1,9.0,4.0,3.0,1.0,1.0
635,21,0.0,5.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,22,1.0,0.023709134963267733,0,3.0,3.0,3.0,1.0,0.1388888888888889
636,22,1.0,9.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,19,1978.0,3.794710341370052,1,9.0,5.0,5.0,1.0,0.0
637,22,0.0,5.0,2.59528826489182,3.333333333333333,1.0,0.7871015438149604,0.0,17,1.0,1.2075927326397742,1,6.0,3.0,4.0,1.0,0.08571428571428572
638,22,0.0,6.0,1.196038004730679,4.0,0.0,2.286299286524601,0.0,20,790.05,0.5257029555126949,1,3.0,3.0,4.0,1.0,0.08571428571428572
639,22,0.0,6.0,-2.028602803712812,1.3333333333333333,0.0,-1.2118287797978933,0.0,8,1.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
640,22,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,0.0,19,1976.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
641,22,1.0,7.0,2.192208163836383,3.0,1.0,2.7860318674278144,0.0,28,1969.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
642,22,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,2.7860318674278144,0.0,19,1.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
643,22,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,33,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
644,22,1.0,7.0,1.196038004730679,4.0,0.0,0.7871015438149604,0.0,22,790.05,1.876240129116793,1,4.0,4.0,5.0,1.0,0.08571428571428572
645,22,1.0,9.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,10,1974.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
647,22,1.0,9.0,1.196038004730679,4.0,0.0,1.786566705621388,1.0,27,0.0,0.312546371965359,1,4.0,3.0,3.0,1.0,0.08571428571428572
648,22,1.0,7.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,29,0.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
649,22,1.0,8.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,25,0.0,-0.5182887163994055,0,5.0,3.0,3.0,1.0,1.0
650,22,1.0,9.0,3.401448467002692,4.0,1.0,2.7860318674278144,0.0,19,790.05,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
652,22,1.0,7.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,0.0,28,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
653,22,1.0,7.0,0.7570130378329584,3.0,,0.7871015438149604,0.0,25,0.0,1.5349867982631817,1,4.0,4.0,4.0,1.0,0.0
654,22,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,26,1.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
655,22,0.0,6.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,10,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
656,22,1.0,7.0,2.192208163836383,3.0,1.0,2.286299286524601,1.0,14,1979.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
657,22,1.0,8.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,27,1.0,0.327584008972013,1,3.0,4.0,2.0,1.0,0.08571428571428572
